,tinh,project,link,kind,location,price,town,isCoastal
26,tai-thanh-hoa,Sao Mai Lam Sơn - Sao Vàng: Dự án khu đô thị mới Thanh Hóa,https://cafeland.vn/du-an/sao-mai-lam-son-sao-vang-du-an-khu-do-thi-moi-thanh-hoa-3438.html,Khu Đô Thị,"đường Nghi Sơn - Sao Vàng, Thọ Xuân, Thanh Hóa",Địa chỉ:,Thọ Xuân,0
27,tai-thanh-hoa,Resort Sao Mai: Dự án khu nghỉ dưỡng sinh thái Thanh Hóa,https://cafeland.vn/du-an/resort-sao-mai-du-an-khu-nghi-duong-sinh-thai-thanh-hoa-3436.html,Bất Động Sản Nghỉ Dưỡng,"Thọ Xuân, Thanh Hóa",Địa chỉ:,Thọ Xuân,0
30,tai-thanh-hoa,Khu đô thị AMC – El Dorado Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-amc-el-dorado-thanh-hoa-3275.html,Khu Đô Thị,"đường Võ Nguyên Giáp, TP. Thanh Hóa, Thanh Hóa",Địa chỉ:,Thanh Hóa,0
32,tai-thanh-hoa,Khu đô thị Green city Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-green-city-thanh-hoa-3257.html,Đất Nền Dự Án,"TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 1,40 tỷ",Thanh Hóa,0
35,tai-thanh-hoa,Dự án TNR Stars Lam Sơn Thanh Hóa,https://cafeland.vn/du-an/du-an-tnr-stars-lam-son-thanh-hoa-3164.html,Đất Nền Dự Án,"Quốc lộ 47 và đường Hồ Chí Minh, Thọ Xuân, Thanh Hóa",Giá thấp nhất: 910 triệu,Thọ Xuân,0
37,tai-thanh-hoa,Phân khu Mẫu Đơn Vinhomes Star City,https://cafeland.vn/du-an/phan-khu-mau-don-vinhomes-star-city-3159.html,Khu Đô Thị,"Đại lộ Lê Lợi, phường Đông Hương, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 7,15 tỷ",Thanh Hóa,0
39,tai-thanh-hoa,Phân khu Hướng Dương – Vinhomes Star City Thanh Hóa,https://cafeland.vn/du-an/phan-khu-huong-duong-vinhomes-star-city-thanh-hoa-3078.html,Nhà Phố - Biệt Thự,"lộ Hùng Vương và đường Hàm Nghi, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 6,64 tỷ",Thanh Hóa,0
40,tai-thanh-hoa,Khu đô thị TNR Stars Bỉm Sơn,https://cafeland.vn/du-an/khu-do-thi-tnr-stars-bim-son-3060.html,Khu Đô Thị,"TX. Bỉm Sơn, Thanh Hóa",Giá thấp nhất: 630 triệu,Bỉm Sơn,0
42,tai-thanh-hoa,Khu du lịch sinh thái Tân Dân Thanh Hóa,https://cafeland.vn/du-an/khu-du-lich-sinh-thai-tan-dan-thanh-hoa-2977.html,Bất Động Sản Nghỉ Dưỡng,Thanh Hóa,Địa chỉ:,,0
44,tai-thanh-hoa,Căn hộ Tecco Center Point Thanh Hóa,https://cafeland.vn/du-an/can-ho-tecco-center-point-thanh-hoa-2942.html,Căn hộ chung cư,"Góc giao đường Lý Nam Đế và Hoàng Hoa Thám, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 968 triệu,Thanh Hóa,0
45,tai-thanh-hoa,Căn hộ Xuân Mai Tower Thanh Hóa,https://cafeland.vn/du-an/can-ho-xuan-mai-tower-thanh-hoa-2706.html,Căn hộ chung cư,"Đại lộ Lê Lợi, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 455 triệu,Thanh Hóa,0
46,tai-thanh-hoa,Đất nền Paris Elysor Thanh Hóa,https://cafeland.vn/du-an/dat-nen-paris-elysor-thanh-hoa-2656.html,Đất Nền Dự Án,"đường Hùng Vương, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 1,30 tỷ",Thanh Hóa,0
48,tai-thanh-hoa,Khu đô thị Eurowindow Garden City Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-eurowindow-garden-city-thanh-hoa-2368.html,Khu Đô Thị,"ngã tư Hồng Hạc, TP. Thanh Hóa, Thanh Hóa","Giá thấp nhất: 1,86 tỷ",Thanh Hóa,0
49,tai-thanh-hoa,Căn hộ Đông Bắc Tower Thanh Hóa,https://cafeland.vn/du-an/can-ho-dong-bac-tower-thanh-hoa-2309.html,Căn hộ chung cư,"số 81, đường Trường Thi, TP. Thanh Hóa, Thanh Hóa",Giá thấp nhất: 549 triệu,Thanh Hóa,0
50,tai-thanh-hoa,Dự án Vinhomes Star City,https://cafeland.vn/du-an/du-an-vinhomes-star-city-1760.html,Khu Đô Thị,"QL 1A-Đại lộ Hùng Vương, TP. Thanh Hóa, Thanh Hóa",Địa chỉ:,Thanh Hóa,0
54,tai-thanh-hoa,Khu đô thị mới Đông Sơn – Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-moi-dong-son-thanh-hoa-840.html,Khu Đô Thị,"Quốc lộ 47, TP. Thanh Hóa, Thanh Hóa",Địa chỉ:,Thanh Hóa,0
0,tai-nghe-an,389 Dream Home: Dự án chung cư cao cấp tại Vinh,https://cafeland.vn/du-an/389-dream-home-du-an-chung-cu-cao-cap-tai-vinh-4268.html,Căn hộ chung cư,"Số 33, đường Phan Bội Châu, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
3,tai-nghe-an,Central Park Residence: Dự án căn hộ tại Khu đô thị Eco Central Park,https://cafeland.vn/du-an/central-park-residence-du-an-can-ho-tai-khu-do-thi-eco-central-park-4199.html,Căn hộ chung cư,"Khu đô thị Eco Central Park, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
4,tai-nghe-an,The Plaza: Phân khu tại dự án Eco Central Park,https://cafeland.vn/du-an/the-plaza-phan-khu-tai-du-an-eco-central-park-4087.html,Khu Đô Thị,"Khu đô thị Eco Central Park, TP.Vinh, Nghệ An","Giá thấp nhất: 6,7 tỷ",Vinh,0
6,tai-nghe-an,Vinh Lotus Residence: Dự án căn hộ chung cư tại Nghệ An,https://cafeland.vn/du-an/vinh-lotus-residence-du-an-can-ho-chung-cu-tai-nghe-an-3981.html,Căn hộ chung cư,"đường Hồng Bàng, TP.Vinh, Nghệ An",Giá thấp nhất: 718 triệu,Vinh,0
7,tai-nghe-an,TNR Stars Thái Hòa: Dự án khu đô thị tại Nghệ An,https://cafeland.vn/du-an/tnr-stars-thai-hoa-du-an-khu-do-thi-tai-nghe-an-3975.html,Khu Đô Thị,"đường Lê Hồng Phong, TX. Thái Hòa, Nghệ An","Giá thấp nhất: 4,53 tỷ",Thái Hòa,0
8,tai-nghe-an,Khu đô thị Đại Thành Trung Đô: Dự án tại tỉnh Nghệ An,https://cafeland.vn/du-an/khu-do-thi-dai-thanh-trung-do-du-an-tai-tinh-nghe-an-3804.html,Khu Đô Thị,"Khối 3, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
9,tai-nghe-an,Đô Lương Central Park: Dự án khu đô thị tại Nghệ An,https://cafeland.vn/du-an/do-luong-central-park-du-an-khu-do-thi-tai-nghe-an-3782.html,Khu Đô Thị,"Quốc lộ 15, thị xã Đô Lương, Đô Lương, Nghệ An",Địa chỉ:,Đô Lương,0
10,tai-nghe-an,Handico Hưng Dũng: Dự án chung cư tại Nghệ An,https://cafeland.vn/du-an/handico-hung-dung-du-an-chung-cu-tai-nghe-an-3736.html,Căn hộ chung cư,"đường Nguyễn Viết Xuân, TP.Vinh, Nghệ An",Giá thấp nhất: 985 triệu,Vinh,0
11,tai-nghe-an,Vincom Shophouse Diamond Legacy: Tổ hợp trung tâm thương mại tại Nghệ An,https://cafeland.vn/du-an/vincom-shophouse-diamond-legacy-to-hop-trung-tam-thuong-mai-tai-nghe-an-3720.html,Loại Hình Khác,"đường Quang Trung, TP.Vinh, Nghệ An",Giá thấp nhất: 660 triệu,Vinh,0
12,tai-nghe-an,Athena Monopoly: Dự án khu đô thị tại Nghệ An,https://cafeland.vn/du-an/athena-monopoly-du-an-khu-do-thi-tai-nghe-an-3706.html,Khu Đô Thị,"đường Phạm Hồng Thái, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
13,tai-nghe-an,Handico 30 A1: Dự án chung cư tại Nghệ An,https://cafeland.vn/du-an/handico-30-a1-du-an-chung-cu-tai-nghe-an-3474.html,Căn hộ chung cư,"Đại lộ Lê Nin, xóm 20, TP.Vinh, Nghệ An",Giá thấp nhất: 501 triệu,Vinh,0
14,tai-nghe-an,Khu đô thị Vinh New Center Nghệ An,https://cafeland.vn/du-an/khu-do-thi-vinh-new-center-nghe-an-3340.html,Khu Đô Thị,"đường Thăng Long, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
16,tai-nghe-an,Khu đô thị Vinh Riverside Nghệ An,https://cafeland.vn/du-an/khu-do-thi-vinh-riverside-nghe-an-3256.html,Khu Đô Thị,"đường Dũng Quyết, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
18,tai-nghe-an,Dự án Golden City 5 Nghệ An,https://cafeland.vn/du-an/du-an-golden-city-5-nghe-an-3184.html,Đất Nền Dự Án,"Đường V.I.Lenin, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
20,tai-nghe-an,Khu đô thị Vinh Park River Nghệ An,https://cafeland.vn/du-an/khu-do-thi-vinh-park-river-nghe-an-3149.html,Khu Đô Thị,"Đường Đê Sông Lam, Hưng Nguyên, Nghệ An",Địa chỉ:,Hưng Nguyên,0
21,tai-nghe-an,Dự án Tecco Kim Phát Nghệ An,https://cafeland.vn/du-an/du-an-tecco-kim-phat-nghe-an-3122.html,Căn hộ chung cư,"Kim Phát, TP.Vinh, Nghệ An",Giá thấp nhất: 329 triệu,Vinh,0
23,tai-nghe-an,Tổ hợp nhà phố thương mại Vincom Shophouse Thái Hòa,https://cafeland.vn/du-an/to-hop-nha-pho-thuong-mai-vincom-shophouse-thai-hoa-2738.html,Loại Hình Khác,"446 Phủ Quỳ, TX. Thái Hòa, Nghệ An",Địa chỉ:,Thái Hòa,0
24,tai-nghe-an,Khu đô thị Vinh Heritage Nghệ An,https://cafeland.vn/du-an/khu-do-thi-vinh-heritage-nghe-an-2730.html,Khu Đô Thị,"Đường Lê Mao kéo dài, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
25,tai-nghe-an,Căn hộ Tecco Phúc Thịnh Nghệ An,https://cafeland.vn/du-an/can-ho-tecco-phuc-thinh-nghe-an-2644.html,Căn hộ chung cư,"đường Lê Mao, TP.Vinh, Nghệ An",Giá thấp nhất: 900 triệu,Vinh,0
26,tai-nghe-an,Căn hộ SaiGon Sky Tower Nghệ An,https://cafeland.vn/du-an/can-ho-saigon-sky-tower-nghe-an-2626.html,Căn hộ chung cư,"số 26 Nguyễn Thái Học, TP.Vinh, Nghệ An",Giá thấp nhất: 720 triệu,Vinh,0
29,tai-nghe-an,Chung cư Cienco4 Tower Nghệ An,https://cafeland.vn/du-an/chung-cu-cienco4-tower-nghe-an-2210.html,Căn hộ chung cư,"Số 61 đường Nguyễn Trường Tộ, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
32,tai-nghe-an,Chung cư Golden City 3,https://cafeland.vn/du-an/chung-cu-golden-city-3-1674.html,Căn hộ chung cư,"Ngã tư Phạm Đình Toái, TP.Vinh, Nghệ An",Giá thấp nhất: 500 triệu,Vinh,0
33,tai-nghe-an,Khu căn hộ T&T Victoria,https://cafeland.vn/du-an/khu-can-ho-tt-victoria-1507.html,Căn hộ chung cư,"1 Quang Trung, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
34,tai-nghe-an,Căn hộ chung cư Phú Gia Khang tại thành phố Vinh,https://cafeland.vn/du-an/can-ho-chung-cu-phu-gia-khang-tai-thanh-pho-vinh-874.html,Căn hộ chung cư,"Khu tái định cư đường 72m, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
35,tai-nghe-an,"Tổ hợp văn phòng, căn hộ PVIT: Điểm sáng tại thành phố Vinh",https://cafeland.vn/du-an/to-hop-van-phong-can-ho-pvit-diem-sang-tai-thanh-pho-vinh-861.html,Căn hộ chung cư,"Số 7 Quang Trung, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
36,tai-nghe-an,"Eurowindow Tower : Tổ hợp thương mại, căn hộ cao cấp tại thành phố Vinh",https://cafeland.vn/du-an/eurowindow-tower-to-hop-thuong-mai-can-ho-cao-cap-tai-thanh-pho-vinh-797.html,Căn hộ chung cư,"Đường Cao Thắng, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
37,tai-nghe-an,"Tổ hợp thương mại, căn hộ Vicentra: Viên ngọc đa sắc tại thành phố Vinh",https://cafeland.vn/du-an/to-hop-thuong-mai-can-ho-vicentra-vien-ngoc-da-sac-tai-thanh-pho-vinh-793.html,Căn hộ chung cư,"Số 2 Quang Trung, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
38,tai-nghe-an,"Tổ hợp căn hộ, nhà liền kề Khu nhà ở Nghi Phú",https://cafeland.vn/du-an/to-hop-can-ho-nha-lien-ke-khu-nha-o-nghi-phu-741.html,Khu Đô Thị,"Quốc Lộ 1A, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
39,tai-nghe-an,Tổ hợp đô thị Viễn thông và Công nghệ Thông tin - PTIC,https://cafeland.vn/du-an/to-hop-do-thi-vien-thong-va-cong-nghe-thong-tin-ptic-629.html,Khu Đô Thị,"Đại lộ Ven Sông, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
40,tai-nghe-an,Tổ hợp Vicentra: Viên ngọc đa sắc,https://cafeland.vn/du-an/to-hop-vicentra-vien-ngoc-da-sac-525.html,Căn hộ chung cư,"Số 2 Quang Trung, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
42,tai-nghe-an,Green View Tower: Tầm nhìn xanh nơi xứ Nghệ,https://cafeland.vn/du-an/green-view-tower-tam-nhin-xanh-noi-xu-nghe-378.html,Căn hộ chung cư,"Đường Lý Thường Kiệt, TP.Vinh, Nghệ An",Địa chỉ:,Vinh,0
4,tai-ha-tinh,TNR Stars Đức Thọ: Dự án khu đô thị tại Hà Tĩnh,https://cafeland.vn/du-an/tnr-stars-duc-tho-du-an-khu-do-thi-tai-ha-tinh-3978.html,Khu Đô Thị,"Quốc lộ 15, thị trấn Đức Thọ, Đức Thọ, Hà Tĩnh",Địa chỉ:,Đức Thọ,0
5,tai-ha-tinh,Thiên Lộc Complex: Dự án khu đô thị tại Hà Tĩnh,https://cafeland.vn/du-an/thien-loc-complex-du-an-khu-do-thi-tai-ha-tinh-3542.html,Khu Đô Thị,"Dự án Khu đô thị Thiên Lộc Complex có vị trí nằm cạnh ngã ba đường QL 1A, Can Lộc, Hà Tĩnh",Giá thấp nhất: 748 triệu,Can Lộc,0
8,tai-ha-tinh,Dự án Thiên Lộc Legend Hà Tĩnh,https://cafeland.vn/du-an/du-an-thien-loc-legend-ha-tinh-3286.html,Đất Nền Dự Án,"ngã tư Hạ Vàng, Can Lộc, Hà Tĩnh","Giá thấp nhất: 1,82 tỷ",Can Lộc,0
9,tai-ha-tinh,Khu đô thị Nam Phố Châu Hà Tĩnh,https://cafeland.vn/du-an/khu-do-thi-nam-pho-chau-ha-tinh-3217.html,Đất Nền Dự Án,"Đường Trần Kim Xuyến giao với đường Lương Hiển, Hương Sơn, Hà Tĩnh",Địa chỉ:,Hương Sơn,0
10,tai-ha-tinh,Khu dân cư TNR Stars Hồng Lĩnh Hà Tĩnh,https://cafeland.vn/du-an/khu-dan-cu-tnr-stars-hong-linh-ha-tinh-3137.html,Khu Đô Thị,"TX. Hồng Lĩnh, Hà Tĩnh",Địa chỉ:,Hồng Lĩnh,0
11,tai-ha-tinh,"Tổ hợp căn hộ, nhà phố thương mại D’ Metropole Hà Tĩnh",https://cafeland.vn/du-an/to-hop-can-ho-nha-pho-thuong-mai-d-metropole-ha-tinh-3041.html,Căn hộ chung cư,"4 trục đường chính là Nguyễn Huy Tự, Bùi Dương Lịch, Phan Kinh và Nguyễn Huy, TP. Hà Tĩnh, Hà Tĩnh",Địa chỉ:,Hà Tĩnh,0
17,tai-ha-tinh,"Tổ hợp thương mại, căn hộ Tecco Tower - Hà Tĩnh",https://cafeland.vn/du-an/to-hop-thuong-mai-can-ho-tecco-tower-ha-tinh-878.html,Căn hộ chung cư,"Đại lộ Xô Viết Nghệ Tĩnh, TP. Hà Tĩnh, Hà Tĩnh",Địa chỉ:,Hà Tĩnh,0
0,tai-quang-tri,Gold City Quảng Trị RiverSide: Dự án khu đô thị tại Quảng Trị,https://cafeland.vn/du-an/gold-city-quang-tri-riverside-du-an-khu-do-thi-tai-quang-tri-4075.html,Khu Đô Thị,"Quốc lộ 1A, TX. Quảng Trị, Quảng Trị",Địa chỉ:,Quảng Trị,0
2,tai-quang-tri,Dự án Vincom Shophouse Royal Park Quảng Trị,https://cafeland.vn/du-an/du-an-vincom-shophouse-royal-park-quang-tri-3282.html,Loại Hình Khác,"đường Hùng Vương, TP. Đông Hà, Quảng Trị","Giá thấp nhất: 5,22 tỷ",Đông Hà,0
3,tai-quang-tri,Dự án Vincom Shophouse Đông Hà Quảng Trị,https://cafeland.vn/du-an/du-an-vincom-shophouse-dong-ha-quang-tri-3177.html,Loại Hình Khác,"Đường Hùng Vương, TP. Đông Hà, Quảng Trị",Địa chỉ:,Đông Hà,0
4,tai-quang-tri,Dự án Fidel Central Park Quảng Trị,https://cafeland.vn/du-an/du-an-fidel-central-park-quang-tri-3108.html,Khu Đô Thị,"167 Trần Hưng Đạo, TP. Đông Hà, Quảng Trị","Giá thấp nhất: 4,99 tỷ",Đông Hà,0
4,tai-thua-thien-hue,Gilimex: Dự án khu công nghiệp tại Huế,https://cafeland.vn/du-an/gilimex-du-an-khu-cong-nghiep-tai-hue-3999.html,Khu công nghiệp,"Quốc lộ 1A, TX. Hương Thủy, Thừa Thiên Huế",Địa chỉ:,Hương Thủy,0
5,tai-thua-thien-hue,Regal Mall Hue: Dự án trung tâm thương mại tại Thừa Thiên Huế,https://cafeland.vn/du-an/regal-mall-hue-du-an-trung-tam-thuong-mai-tai-thua-thien-hue-3860.html,Loại Hình Khác,"Đường Hoàng Trung, TX. Hương Trà, Thừa Thiên Huế",Địa chỉ:,Hương Trà,0
6,tai-thua-thien-hue,The First Minh Linh Compound: Dự án chung cư tại Huế,https://cafeland.vn/du-an/the-first-minh-linh-compound-du-an-chung-cu-tai-hue-3592.html,Căn hộ chung cư,"đường Tự Đức (Quốc lộ 49), TX. Hương Thủy, Thừa Thiên Huế","Giá thấp nhất: 1,20 tỷ",Hương Thủy,0
11,tai-thua-thien-hue,Dự án BGI Topaz Downtown – Zone A Huế,https://cafeland.vn/du-an/du-an-bgi-topaz-downtown-zone-a-hue-3287.html,Khu Đô Thị,"đường Hoàng Quốc Việt nối dài, TX. Hương Thủy, Thừa Thiên Huế","Giá thấp nhất: 4,45 tỷ",Hương Thủy,0
14,tai-thua-thien-hue,Căn hộ De 1st Quantum Thừa Thiên Huế,https://cafeland.vn/du-an/can-ho-de-1st-quantum-thua-thien-hue-2582.html,Căn hộ chung cư,"Quốc lộ 49, TX. Hương Thủy, Thừa Thiên Huế","Giá thấp nhất: 1,13 tỷ",Hương Thủy,0
15,tai-thua-thien-hue,Căn hộ khách sạn Apec Mandala Wyndham Huế,https://cafeland.vn/du-an/can-ho-khach-san-apec-mandala-wyndham-hue-2383.html,Căn hộ chung cư,"TX. Hương Thủy, Thừa Thiên Huế",Giá thấp nhất: 608 triệu,Hương Thủy,0
41,tai-da-nang,Đất nền Đà Nẵng New Center,https://cafeland.vn/du-an/dat-nen-da-nang-new-center-2571.html,Đất Nền Dự Án,"đường Cách Mạng Tháng Tám, Cẩm Lệ, Đà Nẵng","Giá thấp nhất: 3,64 tỷ",Cẩm Lệ,0
47,tai-da-nang,Khu biệt thự đảo nổi Dana Diamond City Đà Nẵng,https://cafeland.vn/du-an/khu-biet-thu-dao-noi-dana-diamond-city-da-nang-2300.html,Nhà Phố - Biệt Thự,"Cẩm Lệ, Đà Nẵng","Giá thấp nhất: 10,50 tỷ",Cẩm Lệ,0
84,tai-da-nang,Khu đô thị Phước Lý,https://cafeland.vn/du-an/khu-do-thi-phuoc-ly-1178.html,Khu Đô Thị,"Ngã ba Huế, Cẩm Lệ, Đà Nẵng",Địa chỉ:,Cẩm Lệ,0
86,tai-da-nang,Khu đô thị Nam cầu Nguyễn Tri Phương,https://cafeland.vn/du-an/khu-do-thi-nam-cau-nguyen-tri-phuong-1076.html,Đất Nền Dự Án,"Đường Võ Chí Công, Cẩm Lệ, Đà Nẵng",Địa chỉ:,Cẩm Lệ,0
93,tai-da-nang,Phú Gia Villa Compound: Biệt thự sinh thái ven sông Cẩm Lệ,https://cafeland.vn/du-an/phu-gia-villa-compound-biet-thu-sinh-thai-ven-song-cam-le-953.html,Nhà Phố - Biệt Thự,"Cẩm Lệ, Đà Nẵng",Địa chỉ:,Cẩm Lệ,0
95,tai-da-nang,The Sun City – Ecolsland: Khu đô thị sinh thái tại bán đảo Hòa Xuân,https://cafeland.vn/du-an/the-sun-city-ecolsland-khu-do-thi-sinh-thai-tai-ban-dao-hoa-xuan-859.html,Khu Đô Thị,"Cầu Hòa Xâu, Cẩm Lệ, Đà Nẵng",Địa chỉ:,Cẩm Lệ,0
117,tai-da-nang,The French Village,https://cafeland.vn/du-an/the-french-village-383.html,Nhà Phố - Biệt Thự,"Đỉnh Bà Nà, Hòa Vang, Đà Nẵng",Địa chỉ:,Hòa Vang,0
14,tai-quang-nam,Phố chợ Đông Phú: Dự án đất nền tại Quảng Nam,https://cafeland.vn/du-an/pho-cho-dong-phu-du-an-dat-nen-tai-quang-nam-3883.html,Đất Nền Dự Án,"đường Trưng Nữ Vương, Quế Sơn, Quảng Nam","Giá thấp nhất: 1,51 tỷ",Quế Sơn,0
16,tai-quang-nam,Thạnh Mỹ Central Park: Dự án khu đô thị tại Quảng Nam,https://cafeland.vn/du-an/thanh-my-central-park-du-an-khu-do-thi-tai-quang-nam-3749.html,Đất Nền Dự Án,"Quốc lộ 14, thị trấn Thạnh Mỹ, Nam Giang, Quảng Nam",Địa chỉ:,Nam Giang,0
0,tai-quang-ngai,Coastal: Dự án khu đô thị sinh thái tại Quảng Ngãi,https://cafeland.vn/du-an/coastal-du-an-khu-do-thi-sinh-thai-tai-quang-ngai-4291.html,Bất Động Sản Nghỉ Dưỡng,"Xã Nghĩa Hòa, huyện Tư Nghĩa, tỉnh Quảng Ngãi, Tư Nghĩa, Quảng Ngãi",Địa chỉ:,Tư Nghĩa,0
7,tai-quang-ngai,Phố Chợ Tịnh Phong: Dự án khu đô thị tại Quảng Ngãi,https://cafeland.vn/du-an/pho-cho-tinh-phong-du-an-khu-do-thi-tai-quang-ngai-4045.html,Khu Đô Thị,"Quốc lộ 1A, Sơn Tịnh, Quảng Ngãi",Giá thấp nhất: 500 triệu,Sơn Tịnh,0
9,tai-quang-ngai,An Điền Phát: Dự án khu dân cư tại Quảng Ngãi,https://cafeland.vn/du-an/an-dien-phat-du-an-khu-dan-cu-tai-quang-ngai-3889.html,Đất Nền Dự Án,"đường Đặng Thùy Trâm, Tư Nghĩa, Quảng Ngãi","Giá thấp nhất: 1,40 tỷ",Tư Nghĩa,0
14,tai-quang-ngai,Khu dịch vụ hỗn hợp Vsip Quảng Ngãi: Dự án khu dân cư tại Quảng Ngãi,https://cafeland.vn/du-an/khu-dich-vu-hon-hop-vsip-quang-ngai-du-an-khu-dan-cu-tai-quang-ngai-3530.html,Đất Nền Dự Án,"Mặt tiền đường quốc lộ 1A, Sơn Tịnh, Quảng Ngãi","Giá thấp nhất: 1,51 tỷ",Sơn Tịnh,0
19,tai-quang-ngai,Khu dân cư Tây Bàu Giang Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-tay-bau-giang-quang-ngai-3266.html,Đất Nền Dự Án,"thị trấn La Hà và xã Nghĩa Trung, Tư Nghĩa, Quảng Ngãi",Giá thấp nhất: 900 triệu,Tư Nghĩa,0
22,tai-quang-ngai,Phố thương mại Shiamond City Quảng Ngãi,https://cafeland.vn/du-an/pho-thuong-mai-shiamond-city-quang-ngai-3009.html,Khu Đô Thị,"DT624, Nghĩa Hành, Quảng Ngãi",Giá thấp nhất: 488 triệu,Nghĩa Hành,0
25,tai-quang-ngai,Khu đô thị Mỹ Khê Angkora Park Quảng Ngãi,https://cafeland.vn/du-an/khu-do-thi-my-khe-angkora-park-quang-ngai-2763.html,Khu Đô Thị,"Đường Mỹ Trà - Mỹ Khê, Sơn Tịnh, Quảng Ngãi",Giá thấp nhất: 823 triệu,Sơn Tịnh,0
26,tai-quang-ngai,Khu dân cư Nghĩa Hành New Center Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-nghia-hanh-new-center-quang-ngai-2367.html,Khu Đô Thị,"đường DT624, Nghĩa Hành, Quảng Ngãi",Giá thấp nhất: 803 triệu,Nghĩa Hành,0
28,tai-quang-ngai,Khu dân cư Phú Điền Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-phu-dien-quang-ngai-2212.html,Khu Đô Thị,"Tỉnh lộ 624, Tư Nghĩa, Quảng Ngãi",Giá thấp nhất: 2 tỷ,Tư Nghĩa,0
7,tai-binh-dinh,Diêm Vân: Dự án khu đô thị và du lịch sinh thái tại Bình Định,https://cafeland.vn/du-an/diem-van-du-an-khu-do-thi-va-du-lich-sinh-thai-tai-binh-dinh-4136.html,Khu Đô Thị,"khu đầm Thị Nại, Tuy Phước, Bình Định",Địa chỉ:,Tuy Phước,0
13,tai-binh-dinh,Bắc Hà Thanh: Dự án Khu dân cư tại Bình Định,https://cafeland.vn/du-an/bac-ha-thanh-du-an-khu-dan-cu-tai-binh-dinh-4007.html,Khu Đô Thị,"Quốc lộ 19, Tuy Phước, Bình Định",Địa chỉ:,Tuy Phước,0
14,tai-binh-dinh,"Khu đô thị xanh Đông Bắc – Dự án biệt thự, liên kế tại Bình Định",https://cafeland.vn/du-an/khu-do-thi-xanh-dong-bac-du-an-biet-thu-lien-ke-tai-binh-dinh-3897.html,Khu Đô Thị,"Tuy Phước, Bình Định",Địa chỉ:,Tuy Phước,0
